budget,popularity,revenue,runtime,title,avg_rating,ratings,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,release_year,director,actor_1,actor_2,actor_3,success,director_success_rate,actor_1_success_rate,actor_2_success_rate,actor_3_success_rate
75000000,14.44381,36754634,94.0,Titan A.E.,6.3,313,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2000,Gary Goldman,Matt Damon,Bill Pullman,Drew Barrymore,0,0.5,0.7272727272727273,0.6666666666666666,0.6666666666666666
75000000,10.605084,51142659,116.0,Hollywood Homicide,5.0,166,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,Ron Shelton,Harrison Ford,Josh Hartnett,Lena Olin,0,0.0,0.6842105263157895,0.5,0.5
75000000,11.873856,14567883,99.0,Soldier,6.1,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1998,Paul W.S. Anderson,Kurt Russell,Jason Scott Lee,Jason Isaacs,0,0.7,0.3076923076923077,0.0,0.6666666666666666
75000000,8.098369,5409517,93.0,Monkeybone,4.3,78,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,Henry Selick,Brendan Fraser,Bridget Fonda,John Turturro,0,0.5,0.4444444444444444,0.6666666666666666,0.5
45000000,20.374308,21009180,113.0,Flight of the Phoenix,5.7,276,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,John Moore,Dennis Quaid,Tyrese Gibson,Giovanni Ribisi,0,0.75,0.6666666666666666,0.6666666666666666,0.5
75000000,42.006908,248118121,106.0,Unbreakable,6.9,1946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2000,M. Night Shyamalan,Bruce Willis,Samuel L. Jackson,Robin Wright,1,0.8888888888888888,0.5925925925925926,0.75,0.6666666666666666
74000000,875.581305,1156730962,91.0,Minions,6.4,4571,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,Kyle Balda,Sandra Bullock,Jon Hamm,Michael Keaton,1,1.0,0.6875,1.0,1.0
82000000,39.127082,89792502,110.0,Sucker Punch,5.9,1623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2011,Zack Snyder,Emily Browning,Abbie Cornish,Jena Malone,0,0.7142857142857143,0.0,0.3333333333333333,0.0
73000000,20.790703,103891409,98.0,Snake Eyes,5.8,327,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,Brian De Palma,Nicolas Cage,Gary Sinise,John Heard,0,0.4166666666666667,0.46153846153846156,0.3333333333333333,0.0
75000000,18.65988,13100000,134.0,Sphere,5.8,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,Barry Levinson,Dustin Hoffman,Sharon Stone,Samuel L. Jackson,0,0.6666666666666666,0.8333333333333334,0.75,0.625
73000000,45.720894,349779543,97.0,The Angry Birds Movie,5.9,1022,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,Fergal Reilly,Jason Sudeikis,Josh Gad,Danny McBride,1,1.0,1.0,0.5,0.6666666666666666
70000000,21.789615,111231041,112.0,Fool's Gold,5.4,444,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008,Andy Tennant,Matthew McConaughey,Kate Hudson,Donald Sutherland,1,1.0,0.6428571428571429,0.6,0.75
75000000,20.199057,61458982,146.0,Funny People,5.7,390,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,Judd Apatow,Adam Sandler,Seth Rogen,Leslie Mann,0,0.8,0.7619047619047619,0.3333333333333333,0.6666666666666666
70000000,26.123705,86658558,110.0,The Kingdom,6.5,513,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,Peter Berg,Jamie Foxx,Jennifer Garner,Chris Cooper,0,0.3333333333333333,0.6666666666666666,0.6,0.8
72500000,12.599836,162966177,116.0,Talladega Nights: The Ballad of Ricky Bobby,6.2,491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,Adam McKay,Will Ferrell,John C. Reilly,Sacha Baron Cohen,1,1.0,0.7857142857142857,0.6666666666666666,1.0
70000000,13.543053,176104344,87.0,Dr. Dolittle 2,4.9,410,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2001,Steve Carr,Eddie Murphy,Kristen Wilson,Raven-Symoné,1,1.0,0.6666666666666666,1.0,1.0
72000000,60.722162,210000000,177.0,Braveheart,7.7,3336,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1995,Mel Gibson,Mel Gibson,Catherine McCormack,Sophie Marceau,1,1.0,0.8666666666666667,0.5,0.5
72000000,32.227223,96889998,125.0,Jarhead,6.6,765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2005,Sam Mendes,Jamie Foxx,Jake Gyllenhaal,Scott MacDonald,0,0.7142857142857143,0.6666666666666666,0.8571428571428571,0.0
75000000,46.875375,527068851,87.0,The Simpsons Movie,6.9,2264,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,David Silverman,Dan Castellaneta,Julie Kavner,Nancy Cartwright,1,1.0,1.0,1.0,1.0
72000000,11.215702,37317558,152.0,The Majestic,6.6,188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,Frank Darabont,Jim Carrey,Martin Landau,Laurie Holden,0,0.5,0.8,0.3333333333333333,0.6666666666666666
94000000,8.468586,54744738,116.0,Driven,4.5,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,Renny Harlin,Kip Pardue,Robert Sean Leonard,Til Schweiger,0,0.26666666666666666,0.0,0.0,0.0
74500000,8.884318,62172050,109.0,Two Brothers,6.9,180,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2004,Jean-Jacques Annaud,Maï Anh Le,Guy Pearce,Oanh Nguyen,0,0.5,0.0,0.5,0.0
60000000,27.491891,256697520,108.0,The Village,6.2,1071,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2004,M. Night Shyamalan,Bryce Dallas Howard,Joaquin Phoenix,Adrien Brody,1,0.8888888888888888,0.6666666666666666,1.0,1.0
71000000,21.462935,294456605,85.0,Doctor Dolittle,5.4,686,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1998,Betty Thomas,Eddie Murphy,Ossie Davis,Oliver Platt,1,0.6666666666666666,0.6666666666666666,1.0,0.6
72000000,28.848187,408247917,106.0,Signs,6.4,1599,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2002,M. Night Shyamalan,Mel Gibson,Joaquin Phoenix,Rory Culkin,1,0.8888888888888888,0.8666666666666667,1.0,1.0
150000000,47.320801,919838758,93.0,Shrek 2,6.7,2988,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2004,Andrew Adamson,Mike Myers,Eddie Murphy,Cameron Diaz,1,1.0,0.8888888888888888,1.0,0.8888888888888888
120000000,82.643036,461983149,117.0,Cars,6.6,3877,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006,John Lasseter,Owen Wilson,Paul Newman,Bonnie Hunt,1,1.0,0.75,1.0,1.0
70000000,20.230535,309457509,116.0,Runaway Bride,5.7,455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,Garry Marshall,Julia Roberts,Richard Gere,Joan Cusack,1,0.8571428571428571,0.8333333333333334,1.0,0.5
70000000,46.217769,277448382,124.0,xXx,5.8,1424,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,Rob Cohen,Vin Diesel,Asia Argento,Samuel L. Jackson,1,0.7777777777777778,0.6363636363636364,1.0,0.625
74000000,36.952268,311594032,93.0,The SpongeBob Movie: Sponge Out of Water,5.8,719,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,Paul Tibbitt,Tom Kenny,Bill Fagerbakke,Rodger Bumpass,1,1.0,1.0,1.0,1.0
80000000,16.411345,309492681,117.0,Ransom,6.4,470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,Ron Howard,Mel Gibson,Gary Sinise,Delroy Lindo,1,0.7272727272727273,0.8666666666666667,0.3333333333333333,0.5
70000000,72.595961,319131050,153.0,Inglourious Basterds,7.9,6430,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2009,Quentin Tarantino,Brad Pitt,Mélanie Laurent,Christoph Waltz,1,1.0,0.875,0.5,0.8
70000000,33.648404,300854823,144.0,Hook,6.6,1532,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1991,Steven Spielberg,Robin Williams,Dustin Hoffman,Julia Roberts,1,0.9259259259259259,0.8,0.25,0.75
70000000,57.69847,240031094,124.0,Die Hard 2,6.6,1896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,Renny Harlin,Bruce Willis,Bonnie Bedelia,William Atherton,1,0.26666666666666666,0.5925925925925926,1.0,1.0
80000000,34.052253,116643346,117.0,S.W.A.T.,5.8,770,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,Clark Johnson,Samuel L. Jackson,Colin Farrell,Michelle Rodriguez,0,0.0,0.4444444444444444,0.2,0.6
68000000,27.299301,203388341,136.0,Vanilla Sky,6.5,1078,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2001,Cameron Crowe,Tom Cruise,Penélope Cruz,Cameron Diaz,1,0.5,0.9565217391304348,0.6666666666666666,0.8888888888888888
75000000,20.219385,42285169,110.0,Lady in the Water,5.3,409,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2006,M. Night Shyamalan,Paul Giamatti,Jeffrey Wright,Bob Balaban,0,0.8888888888888888,0.3333333333333333,0.5,0.0
70000000,42.957216,171183863,101.0,AVP: Alien vs. Predator,5.5,1217,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,Paul W.S. Anderson,Sanaa Lathan,Raoul Bova,Ewen Bremner,1,0.7,1.0,1.0,1.0
75000000,29.412262,443140005,88.0,Alvin and the Chipmunks: The Squeakquel,5.4,666,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2009,Betty Thomas,Zachary Levi,David Cross,Jason Lee,1,0.6666666666666666,1.0,1.0,0.6666666666666666
75000000,19.708731,114660784,138.0,We Were Soldiers,6.7,521,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2002,Randall Wallace,Mel Gibson,Greg Kinnear,Madeleine Stowe,1,1.0,0.8666666666666667,0.5,1.0
70000000,59.428223,161025640,120.0,Olympus Has Fallen,6.2,2981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,Antoine Fuqua,Gerard Butler,Aaron Eckhart,Angela Bassett,1,0.75,0.5555555555555556,0.625,1.0
70000000,19.711951,118000000,103.0,Star Trek: Insurrection,6.3,391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1998,Jonathan Frakes,Patrick Stewart,Jonathan Frakes,Brent Spiner,1,0.5,0.8333333333333334,0.75,0.75
70000000,49.199234,202466756,116.0,Battle: Los Angeles,5.5,1448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,Jonathan Liebesman,Aaron Eckhart,Ramón Rodríguez,Will Rothhaar,1,1.0,0.6,1.0,1.0
70000000,46.199482,122919055,125.0,Big Fish,7.6,1994,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,Tim Burton,Ewan McGregor,Albert Finney,Billy Crudup,1,0.7857142857142857,0.5555555555555556,1.0,1.0
66000000,29.505574,177584879,146.0,War Horse,7.0,992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,Steven Spielberg,Tom Hiddleston,Benedict Cumberbatch,Toby Kebbell,1,0.9259259259259259,1.0,1.0,0.5
70000000,43.873266,154984035,118.0,The Monuments Men,5.8,1523,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,George Clooney,Matt Damon,Cate Blanchett,George Clooney,1,0.6,0.7272727272727273,0.75,1.0
70000000,24.961625,90000098,139.0,The Abyss,7.1,808,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1989,James Cameron,Ed Harris,Mary Elizabeth Mastrantonio,Michael Biehn,0,0.8571428571428571,0.0,0.0,0.0
70000000,23.25645,134748021,133.0,Wall Street: Money Never Sleeps,5.8,493,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,Oliver Stone,Michael Douglas,Shia LaBeouf,Josh Brolin,1,0.6153846153846154,0.6666666666666666,1.0,0.875
70000000,64.457947,215529201,92.0,Dracula Untold,6.2,2389,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2014,Gary Shore,Luke Evans,Sarah Gadon,Dominic Cooper,1,1.0,1.0,1.0,1.0
70000000,20.089933,116672912,116.0,The Siege,6.0,352,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,Edward Zwick,Denzel Washington,Annette Bening,Bruce Willis,1,0.8571428571428571,0.76,0.8,1.0
70000000,48.032734,135560026,127.0,Stardust,7.1,1184,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2007,Matthew Vaughn,Claire Danes,Charlie Cox,Michelle Pfeiffer,1,1.0,0.5,1.0,0.6666666666666666
70000000,16.92991,131457682,136.0,Seven Years in Tibet,7.0,630,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,Jean-Jacques Annaud,Brad Pitt,Jamyang Jamtsho Wangchuk,David Thewlis,1,0.5,0.875,1.0,0.3333333333333333
70000000,14.780634,67112664,111.0,The Dilemma,5.2,304,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,Ron Howard,Kevin James,Vince Vaughn,Winona Ryder,0,0.7272727272727273,0.75,0.2,0.3333333333333333
70000000,14.086292,65977295,116.0,Bad Company,5.4,228,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,Joel Schumacher,Anthony Hopkins,Chris Rock,Peter Stormare,0,0.8333333333333334,0.5714285714285714,0.6666666666666666,0.0
60000000,29.261348,55987321,105.0,Doom,5.0,609,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2005,Andrzej Bartkowiak,Dwayne Johnson,Karl Urban,Rosamund Pike,0,0.6,0.5,0.3333333333333333,0.6
70000000,13.267631,33561137,97.0,I Spy,5.2,269,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,Betty Thomas,Eddie Murphy,Owen Wilson,Famke Janssen,0,0.6666666666666666,0.6666666666666666,0.5,0.8
70000000,58.401204,160112671,88.0,Underworld: Awakening,6.1,1862,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2012,Måns Mårlind,Kate Beckinsale,Stephen Rea,Michael Ealy,1,1.0,0.75,0.5,1.0
75000000,23.515938,59418613,123.0,Rock of Ages,6.0,385,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2012,Adam Shankman,Julianne Hough,Diego Boneta,Tom Cruise,0,0.875,0.5,0.0,0.5
70000000,14.244518,32287044,125.0,Hart's War,5.9,241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2002,Gregory Hoblit,Bruce Willis,Colin Farrell,Terrence Howard,0,0.3333333333333333,0.5925925925925926,0.2,0.0
66000000,29.501489,57777106,116.0,Killer Elite,6.1,695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,Gary McKendry,Jason Statham,Clive Owen,Robert De Niro,0,0.0,0.6666666666666666,0.5,0.6
70000000,8.37378,19924033,91.0,Ballistic: Ecks vs. Sever,4.3,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,Wych Kaosayananda,Antonio Banderas,Lucy Liu,Gregg Henry,0,0.0,0.5833333333333334,0.4,0.3333333333333333
70000000,10.930537,19870567,97.0,Hard Rain,5.5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,Mikael Salomon,Morgan Freeman,Christian Slater,Randy Quaid,0,0.0,0.7,0.5,0.3333333333333333
75000000,10.54544,13596911,95.0,Osmosis Jones,5.9,228,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,Bobby Farrelly,Chris Rock,Laurence Fishburne,David Hyde Pierce,0,0.7272727272727273,0.0,0.42857142857142855,0.0
70000000,6.682006,18662027,88.0,Legends of Oz: Dorothy's Return,5.9,43,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2013,Dan St. Pierre,Lea Michele,Dan Aykroyd,Patrick Stewart,0,0.0,0.0,0.5,0.6666666666666666
70000000,46.832372,17752940,133.0,Blackhat,5.1,826,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,Michael Mann,Chris Hemsworth,Leehom Wang,Tang Wei,0,0.5,0.4,0.0,0.0
70000000,24.664776,57958696,107.0,Sky Captain and the World of Tomorrow,5.7,439,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2004,Kerry Conran,Jude Law,Gwyneth Paltrow,Giovanni Ribisi,0,0.0,0.3333333333333333,0.625,0.5
70000000,13.483387,38629478,114.0,Basic Instinct 2,4.6,180,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2006,Michael Caton-Jones,Sharon Stone,David Morrissey,Charlotte Rampling,0,0.25,0.0,0.5,0.0
50000000,44.478043,122915111,115.0,Escape Plan,6.7,1659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,Mikael Håfström,Sylvester Stallone,Arnold Schwarzenegger,Jim Caviezel,1,1.0,0.7,1.0,1.0
70000000,25.020428,61279452,99.0,The Legend of Hercules,4.4,533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Renny Harlin,Kellan Lutz,Liam McIntyre,Gaia Weiss,0,0.26666666666666666,0.0,0.0,0.0
68000000,22.392544,193000000,124.0,The Sum of All Fears,5.9,437,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,Phil Alden Robinson,Ben Affleck,Morgan Freeman,James Cromwell,1,1.0,0.75,0.6666666666666666,1.0
68000000,107.069763,698491347,124.0,The Twilight Saga: Eclipse,5.8,2301,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,David Slade,Kristen Stewart,Robert Pattinson,Taylor Lautner,1,1.0,0.8333333333333334,1.0,1.0
68000000,22.572323,71069884,124.0,The Score,6.7,423,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,Frank Oz,Robert De Niro,Edward Norton,Marlon Brando,0,0.25,0.56,0.5,0.0
69000000,113.858273,543513985,95.0,Despicable Me,7.1,6478,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,Pierre Coffin,Steve Carell,Jason Segel,Russell Brand,1,1.0,0.6,1.0,1.0
60000000,10.004564,35431113,103.0,Money Train,5.4,222,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Joseph Ruben,Wesley Snipes,Woody Harrelson,Jennifer Lopez,0,0.0,0.5,0.5,0.0
68000000,68.734513,217022588,115.0,Ted 2,6.2,2463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Seth MacFarlane,Mark Wahlberg,Seth MacFarlane,Amanda Seyfried,1,1.0,0.8421052631578947,1.0,0.6666666666666666
70000000,18.888806,39041505,127.0,Agora,6.9,395,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,Alejandro Amenábar,Rachel Weisz,Max Minghella,Oscar Isaac,0,0.5,0.0,0.0,0.3333333333333333
68000000,12.948627,29762011,121.0,Mystery Men,5.7,250,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1999,Kinka Usher,Ben Stiller,Geoffrey Rush,Claire Forlani,0,0.0,0.7142857142857143,0.5,0.5
36000000,27.11589,83160734,105.0,Hall Pass,5.4,611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,Bobby Farrelly,Owen Wilson,Jason Sudeikis,Jenna Fischer,1,0.7272727272727273,0.75,1.0,1.0
90000000,26.153669,60289912,157.0,The Insider,7.3,481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1999,Michael Mann,Al Pacino,Russell Crowe,Christopher Plummer,0,0.5,0.6,0.5,0.3333333333333333
80000000,28.223664,52099090,114.0,The Finest Hours,6.3,588,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,Craig Gillespie,Chris Pine,Casey Affleck,Ben Foster,0,0.25,0.6666666666666666,0.0,0.75
70000000,37.507136,113280098,128.0,Body of Lies,6.5,895,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2008,Ridley Scott,Leonardo DiCaprio,Russell Crowe,Mark Strong,1,0.75,0.9333333333333333,0.5,0.5
69000000,11.023691,86387857,114.0,Dinner for Schmucks,5.5,531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,Jay Roach,Steve Carell,Paul Rudd,Stephanie Szostak,0,0.7142857142857143,0.6,0.5,0.0
69000000,38.634767,112265139,94.0,Abraham Lincoln: Vampire Hunter,5.5,1269,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2012,Timur Bekmambetov,Benjamin Walker,Dominic Cooper,Anthony Mackie,1,0.75,1.0,1.0,0.5
66000000,25.877794,212404396,112.0,Entrapment,6.0,602,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1999,Jon Amiel,Sean Connery,Catherine Zeta-Jones,Will Patton,1,0.3333333333333333,0.9333333333333333,0.6666666666666666,0.75
66000000,18.59991,189198313,121.0,The X Files,6.6,488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1998,Rob Bowman,David Duchovny,Gillian Anderson,Mitch Pileggi,1,0.25,0.6,1.0,1.0
67000000,12.282911,25303038,102.0,The Last Legion,5.0,207,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2007,Doug Lefler,Colin Firth,Ben Kingsley,Aishwarya Rai Bachchan,0,0.0,0.5,0.375,0.0
70000000,76.041867,481840909,169.0,Saving Private Ryan,7.9,5048,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1998,Steven Spielberg,Tom Hanks,Matt Damon,Vin Diesel,1,0.9259259259259259,0.9130434782608695,0.7777777777777778,0.5
66000000,54.81489,203277636,130.0,Need for Speed,6.1,1520,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,Scott Waugh,Aaron Paul,Dominic Cooper,Imogen Poots,1,1.0,1.0,1.0,1.0
70000000,31.39165,374111707,127.0,What Women Want,6.1,992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,Nancy Meyers,Helen Hunt,Mel Gibson,Marisa Tomei,1,1.0,1.0,0.6,0.75
59000000,99.561972,383257136,81.0,Ice Age,7.1,3857,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,Chris Wedge,Ray Romano,John Leguizamo,Denis Leary,1,1.0,0.75,0.8,0.8
68000000,26.792794,75715436,136.0,Dreamcatcher,5.3,567,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2003,Lawrence Kasdan,Morgan Freeman,Thomas Jane,Jason Lee,0,0.0,0.7,0.0,0.6666666666666666
65000000,36.307296,275293450,149.0,Lincoln,6.7,1429,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,Steven Spielberg,Daniel Day-Lewis,Sally Field,David Strathairn,1,0.9259259259259259,0.6,1.0,0.6666666666666666
63000000,104.309993,463517383,136.0,The Matrix,7.9,8907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1999,Lilly Wachowski,Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,1,0.6666666666666666,0.7142857142857143,0.42857142857142855,1.0
52000000,68.140214,355237933,140.0,Apollo 13,7.3,1599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Ron Howard,Tom Hanks,Bill Paxton,Kevin Bacon,1,0.7272727272727273,0.9130434782608695,1.0,0.8
65000000,14.646884,172855065,104.0,The Santa Clause 2,5.5,297,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2002,Michael Lembeck,Tim Allen,Elizabeth Mitchell,David Krumholtz,1,0.5,0.5,1.0,1.0
61000000,48.356214,441809770,157.0,Les Misérables,7.1,1884,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2012,Tom Hooper,Hugh Jackman,Russell Crowe,Anne Hathaway,1,1.0,0.8,0.5,1.0
65000000,28.540267,250821495,119.0,You've Got Mail,6.3,838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1998,Nora Ephron,Tom Hanks,Meg Ryan,Katie Sagona,1,1.0,0.9130434782608695,0.75,1.0
65000000,22.977983,128107642,98.0,Step Brothers,6.5,1062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,Adam McKay,Will Ferrell,John C. Reilly,Mary Steenburgen,1,1.0,0.7857142857142857,0.6666666666666666,0.6
95000000,31.086791,250288523,136.0,The Mask of Zorro,6.3,1183,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,Martin Campbell,Antonio Banderas,Anthony Hopkins,Catherine Zeta-Jones,1,0.7142857142857143,0.5833333333333334,0.8,0.75
65000000,43.865294,211780824,95.0,Due Date,6.2,1685,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,Todd Phillips,Robert Downey Jr.,Zach Galifianakis,Michelle Monaghan,1,0.8571428571428571,0.8181818181818182,1.0,0.5
65000000,43.055253,163442937,137.0,Unbroken,7.3,1400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,Angelina Jolie,Jack O'Connell,Domhnall Gleeson,Garrett Hedlund,1,0.3333333333333333,1.0,1.0,1.0
65000000,15.772081,128884132,130.0,Space Cowboys,6.3,403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,Clint Eastwood,Clint Eastwood,Tommy Lee Jones,Donald Sutherland,1,0.7894736842105263,0.8181818181818182,0.875,0.75
70000000,26.19909,255000211,112.0,Cliffhanger,6.1,588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,Renny Harlin,Sylvester Stallone,John Lithgow,Michael Rooker,1,0.26666666666666666,0.7,1.0,0.5
